Unnamed: 0,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa
34102,239.60687511886,43.21366916405,1384428836092043392,0.0405,0.0504,5.8177,0.0523,18.813,-17.024,0.052,-8.007,0.069,2.539,7.398692,0.002784,7.468853999999999,0.002908,7.241091,0.00386,7.1726220000000005,0.005364,36.93,4.1164,0.2474,172.6631,0.0,0.0,0.99650496,1e-08,0.00349509,9944.838,0.5288,0.5018,0.5921,0.3247,0.2675,0.6889,2.3898,2.4185,51.732124,2.494,0.347,0.7388015,212.0,A      ,91,0.4123699999999999,0.02102,0
79495,100.19733797525,56.88369943752,1001029475084341504,0.1504,0.1572,4.2053,0.2563,21.699,0.995,0.195,-21.677,0.149,7.463999999999999,7.398721000000001,0.0027719999999999,7.4057,0.002835,7.329317999999999,0.003841,,,,3.7721,0.7749,326.329,0.0,0.0,0.99864167,1e-08,0.00135836,10360.64,0.3256,0.3138,0.3679,0.2006,0.1673,-0.4802,3.8894,2.8577,84.75994,2.774,0.31,0.54235786,235.0,B      ,11,0.30212,0.0209099999999999,0
32691,95.52000403337,60.77777436107,1005264789578542848,0.0154,0.0153,9.7122,0.0241,57.294,-6.9670000000000005,0.02,-56.869,0.018,0.941,7.398984,0.002769,7.489244999999999,0.002842,7.207223,0.003797,7.126028,0.004403,3.49,4.0201,-1.4913,102.3998,0.0,0.0,1e-06,0.0,0.999999,7743.775,0.0039,0.0036,0.0043,0.0024,0.0019,2.3248,1.6853,1.6832,9.185043,1.666,0.7340000000000001,0.4082069,175.0,A      ,91,0.37517,0.02592,0
34597,252.97918224504,67.91506765588001,1636861175227679232,0.0193,0.0211,6.6754,0.0209,10.209,-5.982,0.025,8.273,0.024,0.97,7.400041000000001,0.002785,7.438749,0.003035,7.303578,0.003868,7.261092999999999,0.005154,-22.13,4.2615,0.3176,150.0959,0.0,0.0,0.99866295,1e-08,0.00133705,9966.508,0.3444,0.3289999999999999,0.3868,0.2119,0.175,1.1805,1.9078,1.9419,33.538643,2.322,0.228,0.82685536,159.0,A      ,91,0.45313,0.0313899999999999,0
15252,58.024319022780006,22.67012330366,64085383120724864,0.017,0.0121,33.5609,0.0193,397.4380000000001,206.762,0.025,-339.42,0.017,0.8690000000000001,7.400138,0.00276,7.744447,0.0028309999999999,6.883975,0.0038009999999999,6.694102,0.0047,11.01,4.4647,-0.2879,29.6769,0.0,0.0,1e-06,0.0,0.999999,5608.762,0.0002,0.0002,0.0002,0.0001,0.0001,5.0036,0.911,0.9021,0.7256326999999999,0.976,2.229,0.6074373000000001,171.0,G      ,92,0.04138,0.01731,0
2684,301.84867178462,35.71826908335,2059046010782859392,0.0227,0.0288,0.4582,0.0338,6.959,-3.051,0.031,-6.255,0.0409999999999999,1.3130000000000002,7.400867999999999,0.002844,7.273872,0.004559,7.059894,0.007391,,,,2.8774,-0.2822,1853.7845,1.1e-07,0.0,0.9999981,1.79e-06,0.0,16652.115,1.0348,0.9975,1.1798,0.6379,0.5418,-5.0176,20.8567,,,,,,,O      ,93,0.0494,0.12157,0
18354,167.10224757703998,-59.41260030534001,5337854590344636928,0.0136,0.0126,0.3789,0.0163,6.759,-6.457999999999999,0.018,1.995,0.016,0.873,7.401114999999999,0.002963,7.677147,0.004274,6.919925,0.005533,,,,2.4034,0.2101,3142.5833,1e-08,0.0,0.99999094,1.3e-07,8.900000000000001e-06,17116.506,2.053,1.9016,2.2951,1.2534,1.0417,-6.9686,50.8624,,,,,,,O      ,92,-0.0737299999999999,0.02682,0
77033,80.18541415652,-29.206015835020004,2906476460231651328,0.0147,0.0168,6.1892,0.0198,11.527,-1.325,0.02,11.451,0.023,0.965,7.401853,0.002773,7.413638000000001,0.0028239999999999,7.349186,0.003812,7.316367999999999,0.004928,12.76,4.0509,-1.4516,162.0868,0.0,0.0,0.9983115,2e-08,0.0016885,9877.407,0.1628,0.1562,0.1833,0.1002,0.0831,1.1698,2.0008,1.9983,34.208603000000004,2.319,0.265,0.5242905,169.0,A      ,91,0.47318,0.01977,0
75029,355.7799550318,-36.78494570834,2311498901323220736,0.0577,0.0501,6.8802,0.0715,15.378,14.023,0.062,6.31,0.057,2.957,7.402549,0.0027649999999999,7.524563000000001,0.002855,7.1623220000000005,0.003809,7.064029,0.005206,16.44,3.8348,-0.5206,151.3537,0.0,0.0,1e-06,1.51e-06,0.99999744,7366.908,0.0385,0.0349,0.0421,0.0234,0.0187,1.462,2.7018,2.5635,17.428078,1.859,1.1,0.42523506,256.0,A      ,91,0.33014,0.02045,0
64019,288.60989085694,48.71912505829,2132528232577835392,0.0247,0.0226,3.9994,0.0251,26.864,1.914,0.037,-26.796,0.032,1.119,7.402603999999999,0.002783,7.410389,0.003025,7.35965,0.003894,7.338292999999999,0.00556,-0.26,3.7662,-0.9078,243.254,0.0,0.0,0.9966286,4e-08,0.00337131,9450.511,0.1008,0.0967,0.1135,0.062,0.0515,0.4154,3.0391,3.1389,70.81081,2.608,0.426,0.41536945,257.0,A      ,91,0.43209,0.02291,0
52026,40.00496195377001,62.60189812591,466016256705402880,0.0479,0.0606,5.8758,0.0882,37.411,30.49,0.0819999999999999,-21.679,0.092,3.019,7.403772999999999,0.002849,7.424321000000001,0.002993,7.334322999999999,0.006088,,,,4.1854,0.772,192.3928,0.0,0.0,0.99967957,4e-08,0.00032037,10611.793,0.3462,0.3337,0.3911,0.2135,0.1777,0.6594,2.2522,2.0254,46.933376,2.532,,0.8184477,156.0,B      ,91,0.38408,0.02868,0
75013,314.34439001109,87.03274331416,2304904580335634944,0.0187,0.0189,6.6843,0.0199,22.875,15.053,0.025,17.225,0.026,1.017,7.403774,0.002776,7.447255,0.002896,7.300071000000001,0.003805,7.257141000000001,0.005788,0.67,4.2259,0.2302,149.5931,0.0,0.0,0.9977381,2e-08,0.00226189,9722.024,0.3355,0.3197,0.3762,0.2063,0.1699,1.1989,1.9495,1.9824,31.63211,2.272,0.286,0.77680564,170.0,A      ,91,0.4840399999999999,0.02356,0
34119,229.32827279809,42.56597358157,1392655725688451072,0.0136,0.0149,8.0678,0.0173,56.168,-51.511,0.017,22.393,0.02,0.959,7.404389999999999,0.002767,7.574119,0.002887,7.095727,0.003848,6.975946,0.006197,-10.72,3.8765,-0.4779,123.9827,0.0,0.0,0.99885,0.0,0.00114999,7103.0513,0.1464,0.131,0.1593,0.0889,0.0704,1.8075,2.4714,2.4762,14.065718,1.763,1.278,0.43383667,256.0,A      ,92,0.2660099999999999,0.01977,0
6518,64.62893309094,43.72693035842,229527523363664768,0.0266,0.0175,6.3137,0.0305,39.874,31.764,0.034,-24.103,0.023,1.082,7.404803,0.002771,7.499786999999999,0.002855,7.209789,0.003835,7.129627,0.004615,21.59,3.877,-0.2656,161.1131,0.0,0.0,0.99903953,1e-08,0.00096048,8052.9424,0.1869,0.1729,0.2063,0.1142,0.0921,1.1843,2.5823,2.526,24.27444,2.024,0.805,0.4521029,245.0,A      ,91,0.41791,0.01978,0
53898,40.672900869,32.90127824001,133751986045273728,0.0216,0.0191,5.961,0.0238,82.697,69.44800000000001,0.0279999999999999,-44.898,0.024,1.213,7.404864999999999,0.002771,7.575747,0.00298,7.089275,0.003836,6.966455000000001,0.005039,4.6,3.6431,-0.4168,161.7441,0.0,0.0,0.9930341,2e-08,0.00696583,7086.79,0.1738,0.1555,0.1889999999999999,0.1055,0.0835,1.2052,3.253,3.3733,25.85425,2.02,1.017,0.33412182,284.0,F      ,91,0.27785,0.05388,0
75361,5.99935278758,-3.47531691462,2540269475350780544,0.0358,0.0279,7.2618,0.0407,19.181,18.267,0.051,-5.853,0.035,1.274,7.405345,0.002783,7.431635000000001,0.0029219999999999,7.319439999999999,0.003836,7.272114,0.014047,2.49,4.0312,-1.257,137.7668,0.0,0.0,0.99947804,1e-08,0.00052197,8591.696,0.0019,0.0018,0.0022,0.0012,0.001,1.6734,1.8937,1.8782,17.336939,1.941,0.517,0.4709766999999999,182.0,A      ,91,0.50276,0.02059,0
19043,56.90428209464001,23.60885223829,65005880510573696,0.0197,0.0155,5.2035,0.0228,81.796,56.307,0.025,-59.331,0.02,0.951,7.406279,0.002764,8.046225,0.0028699999999999,6.634505,0.0038009999999999,6.3362050000000005,0.005343,-29.93,2.713,0.0861,190.3393,0.0,0.0,0.9999851,0.0,1.49e-05,4882.516,0.7235,0.5589999999999999,0.7205,0.427,0.2935,0.4574,10.2465,10.2737,54.043808,2.7030000000000003,0.502,0.12272578,525.0,K      ,92,-0.06568,0.02399,1
89684,340.45694088297995,22.38943448369,1875764985856848512,0.0304,0.0275,4.6012,0.037,44.70399999999999,41.65,0.0579999999999999,16.239,0.037,1.064,7.406513,0.00297,7.444289,0.003815,7.284973,0.006097,,,,3.8637,-1.1153,226.8456,0.0,0.0,0.99964404,2e-08,0.00035595,10966.238,0.5068,0.4851,0.5712,0.3116,0.2596,0.1259,2.909,2.7984,101.89362,2.93,0.248,0.4984704,225.0,B      ,11,0.28165,0.04722,0
68292,74.21550626728,33.9771012228,161743593580224512,0.0276,0.0143,4.5219,0.0349,11.192,5.853,0.039,-9.539,0.025,1.358,7.407203,0.002853,8.022416,0.003896,6.644671000000001,0.004542,6.334365,0.005515,31.13,2.7754,-0.1302,223.6237,0.0,0.0,0.9999622,0.0,3.781e-05,5266.5317,0.9929,0.7822,1.0051,0.5874,0.4178,-0.123,11.1326,10.8898,82.24016999999999,2.893,0.414,0.15363638,522.0,K      ,94,0.01079,0.02455,0
12697,0.93560865843,42.02356596046,384278459211143680,0.0163,0.0136,7.6332,0.0234,76.298,75.64699999999999,0.018,9.948,0.016,0.958,7.407222,0.002767,7.521947,0.0028399999999999,7.176589999999999,0.003804,7.077664,0.0050149999999999,-1.24,3.8328,-0.7591,133.0635,0.0,0.0,0.99296397,0.0,0.00703605,7459.365,0.0376,0.0342,0.0412,0.0229,0.0183,1.7309,2.3413,2.3095,14.385619,1.785,1.132,0.3795906,243.0,A      ,91,0.34075,0.01831,0
87888,315.59072760468,23.32423664802,1839380943503207552,0.0487,0.04,3.742,0.0534,9.376,4.994,0.066,-7.935,0.046,1.639,7.407286999999999,0.002773,7.402617999999999,0.002826,7.376827,0.003809,7.342824,0.005171,-16.03,3.779,-0.8165,262.2624,0.0,0.0,0.99904966,1e-08,0.00095033,9998.957,0.1516,0.146,0.1711,0.0934,0.0777,0.118,3.177,3.0399,116.955734,2.997,0.259,0.477425,239.0,B      ,91,0.32623,0.0177599999999999,0
56019,284.81177354526,31.68160167639001,2042073438190050688,0.0136,0.0153,3.6818,0.0184,22.702,11.378,0.02,19.645,0.021,0.916,7.407716000000001,0.002774,7.527228,0.003037,7.174180000000001,0.0038229999999999,7.086345,0.004783,-33.41,3.4091,-0.3592,278.3219,0.0,0.0,0.99961686,0.0,0.00038316,7521.8784,0.138,0.1261,0.1515,0.0841,0.0674,0.1273,4.9087,4.7619,65.17659,2.466,0.618,0.29247066,343.0,A      ,91,0.37867,0.02094,0
33865,249.78726383403,38.34497028951,1331532877866799744,0.1075,0.1222,6.1542,0.1322,9.472,-8.48,0.143,-4.22,0.158,6.915,7.407752,0.002788,7.455346,0.002843,7.277959,0.003803,7.227423,0.005334,-25.57,4.2153,0.5788,154.9969,0.0,0.0,0.99317455,6e-08,0.00682535,9840.339,0.4267,0.4062,0.4784,0.2624,0.216,1.0353,2.0525,2.1774,40.09246,2.376,0.326,0.7950888,191.0,A      ,91,0.40453,0.02246,0
49,45.79434455067,1.36809155463,250246270117248,0.0202,0.0199,4.8,0.0245,51.09,47.423,0.025,-19.006,0.023,1.233,7.408689,0.002764,7.998585,0.002961,6.677944,0.004046,6.402986,0.005003,22.0,2.6504,0.0743,209.0458,0.0,0.0,0.99997073,0.0,2.922e-05,4728.2534,0.3372,0.2609,0.3354,0.1993,0.1362,0.5633,10.6608,10.563,50.242886,2.902,0.414,0.11067569,529.0,K      ,93,-0.06833,0.03085,1
7311,45.02207306331,10.65567452846,27157219947182592,0.0209,0.0161,12.4385,0.0225,158.14600000000002,138.385,0.026,-76.54899999999999,0.02,1.003,7.408711999999999,0.00277,7.630395,0.002894,7.030236,0.003836,6.889935,0.00532,4.32,4.0124,-0.1969999999999999,80.1722,0.0,0.0,0.9976672,0.0,0.00233278,6396.241999999999,0.0077,0.0067,0.0082,0.0046,0.0036,2.8726,1.8474,1.8432,5.122061,1.3869999999999998,2.605,0.44003788,278.0,F      ,91,0.15307,0.02161,0
451,57.6170141544,24.49538542226,66565503396622848,0.1238,0.0767,4.7383,0.1326,31.544,21.603,0.146,-22.985,0.102,4.432,7.409323,0.0027649999999999,7.469169,0.002835,7.261082000000001,0.0038159999999999,7.187905000000001,0.004887,5.65,4.0513,0.1169,179.2701,0.0,0.0,0.99648726,0.0,0.00351277,9880.309,0.4907,0.4661,0.5498,0.3013,0.2485,0.6567,2.4674,2.9218,74.357574,2.667,0.37,0.65424407,243.0,A      ,91,0.4046599999999999,0.01874,0
90775,110.50757024415,-5.570722798869999,3058219200992237824,0.0244,0.0244,3.0243,0.0282,10.195,1.212,0.035,-10.123,0.033,0.8640000000000001,7.409727,0.00279,7.397016000000001,0.00293,7.394685000000001,0.003805,7.377434,0.005973,33.99,3.6266,-0.5225,329.7204,0.0,0.0,0.9992616,3e-08,0.00073831,9785.745,0.0668,0.0644,0.0754,0.0411,0.0343,-0.1585,3.8722,3.8902,125.00919,2.957,0.336,0.38441646,275.0,A      ,91,0.37531,0.03553,0
53916,297.32996709489,28.5790780191,2028671624097652736,0.0154,0.0173,6.3973,0.0235,3.933,1.977,0.021,-3.4,0.023,1.014,7.410272999999999,0.002771,7.451757000000001,0.002828,7.281105999999999,0.003826,7.227395,0.0050799999999999,0.88,4.1133,-0.1324,157.0193,0.0,0.0,1e-06,7.73e-06,0.99999124,9599.535,0.3581,0.3403,0.4011,0.22,0.1811,1.0624,2.1259,2.1333,34.833424,2.295,0.357,0.64784634,191.0,A      ,91,0.48216,0.01942,0
43446,325.73401484638,37.90499460477,1952822712106252928,0.0333,0.0391,5.6057,0.0528,45.285,42.499,0.046,15.638,0.05,2.6460000000000004,7.410452999999999,0.0027649999999999,7.505925,0.002823,7.217189999999999,0.003795,7.136332,0.0046479999999999,-24.36,3.8427,-0.0998,171.4585,0.0,0.0,0.9986345,1e-08,0.00136546,7873.218000000001,0.1285,0.1184,0.1416,0.0785,0.0631,1.1182,2.7596,2.8694,28.467575,2.084,0.8220000000000001,0.44742504,262.0,A      ,91,0.40192,0.01623,0
77529,103.45741582723,-24.22987318035,2921971843248507136,0.0116,0.0161,4.2583,0.0218,17.939,-10.061,0.015,14.852,0.02,1.062,7.411444,0.002762,7.497474,0.0028309999999999,7.229511,0.00381,7.155664,0.0047469999999999,40.16,3.6002,-0.3167,231.7991,0.0,0.0,0.99650496,1e-08,0.00349509,7722.2134,0.043,0.0396,0.0474,0.0263,0.0211,0.5336,3.744,3.7821,45.838898,2.3080000000000003,0.7090000000000001,0.34642652,287.0,A      ,91,0.3854,0.01433,0
73106,343.85435071422006,70.29728995714001,2225859933504206080,0.0157,0.0149,11.6054,0.0172,38.415,38.396,0.02,1.195,0.019,1.021,7.411836999999999,0.002764,7.55324,0.0028539999999999,7.140985000000001,0.0037939999999999,7.036986,0.005724,-24.3,4.1107,-0.7006,85.5848,0.0,0.0,1e-06,1.51e-06,0.99999744,7143.4233,0.0065,0.0058,0.0071,0.0039,0.0031,2.739,1.6052,1.6198,6.1638927,1.504,1.088,0.48249745,187.0,A      ,999,0.28944,0.01927,0
99407,104.9197973997,3.36502750806,3127907416190277504,0.238,0.2449,7.5199,0.2904,87.34299999999999,12.981,0.262,86.37299999999999,0.236,10.415,7.412250999999999,0.002776,7.539757000000001,0.0029,7.163854,0.003885,7.063756,0.00571,34.61,3.9501,-0.5433,115.9539,0.0,0.0,1e-06,1.51e-06,0.99999744,7329.8228,0.0397,0.0359,0.0434,0.0241,0.0193,2.0521,2.0837,2.3834,14.749251999999998,1.7919999999999998,1.16,0.43197098,248.0,A      ,92,0.31528,0.02848,0
2399,53.01678666643,7.566289791719999,11330849576988544,0.0208,0.0161,4.4537,0.0218,15.977,-13.272,0.027,-8.895,0.02,1.002,7.412725999999999,0.002763,7.888959,0.0028079999999999,6.764855000000001,0.00382,6.521968,0.005407,-7.37,2.8942,-0.0176,220.8827,0.0,0.0,0.9999125,0.0,8.745e-05,5614.89,0.5399,0.4368,0.5538,0.3219,0.2319,0.2319,8.487,8.7864,56.633335,2.589,0.5579999999999999,0.1565441,531.0,K      ,95,0.0226199999999999,0.02488,0
36358,42.76851702843,30.28659354133,129321160344480512,0.0223,0.0193,22.5233,0.0252,132.512,128.34799999999998,0.03,-32.958,0.023,1.089,7.414439999999999,0.002767,7.708578,0.0028179999999999,6.9464630000000005,0.0038009999999999,6.775788,0.006229,10.26,4.2269,-0.8494,44.3246,0.0,0.0,0.99650496,1e-08,0.00349509,5684.1104,0.0,0.0,0.0,0.0,0.0,4.1574,1.3254,1.3151,1.6265222,0.965,11.577,0.5144149,407.0,G      ,999,0.03936,0.0822799999999999,0
53559,42.49227680976,64.6307743568,467791452590073600,0.01,0.0152,2.7981,0.0208,7.058,4.8660000000000005,0.01,-5.112,0.021,1.012,7.414685,0.00276,7.587705000000001,0.0028079999999999,7.081910000000001,0.003793,,,,3.5338,-0.1832,362.7324,0.0,0.0,0.9998407,5e-08,0.00015927,12094.295,1.2697,1.1892,1.4191,0.7766,0.6425,-1.595,5.6931,5.666,618.89667,4.302,,0.46048763,306.0,B      ,11,0.17023,0.0113099999999999,0
220,35.72621433394,41.47989201602,339061352757048576,0.0639,0.0551,0.6746,0.0655,7.096,-0.621,0.074,-7.069,0.072,1.09,7.414717,0.002862,7.283083,0.003392,7.621384,0.003852,,,,4.0461,0.0093,1312.3282,0.0,0.0,4.993e-05,0.9999496,5e-07,29576.111,0.205,0.2107,0.2428,0.1284,0.1144,-3.4485,5.9749,,,,,,,O      ,94,0.06965,0.03659,0
33729,209.77193168093,25.81597415135,1258551316104415744,0.0143,0.0154,5.5482,0.0252,11.957,10.677,0.025,-5.381,0.021,1.009,7.41558,0.00277,7.489472,0.002859,7.248011,0.003812,7.15516,0.026416,-12.1,4.0506,0.1702,178.1171,0.0,0.0,0.9929991,1e-08,0.00700094,9912.793,0.5588,0.5296,0.6254,0.3429,0.2825,0.6144,2.5013,2.5593,56.941532,2.535,0.361,0.6636149,223.0,A      ,91,0.34978,0.01863,0
90624,329.54648497206,43.23875685523,1960890550475173632,0.0198,0.0223,2.176,0.0285,7.864,3.887,0.026,-6.837000000000001,0.027,1.0590000000000002,7.416097,0.002771,7.382842999999999,0.002827,7.432305,0.003807,7.40642,0.004997,-26.9,3.602,-0.0993,440.9728,0.0,0.0,0.9999643,8e-08,3.561e-05,10921.178999999998,0.0982,0.0957,0.1117,0.0606,0.0511,-0.9253,4.6136,4.8515,298.24625,3.629,0.208,0.43587783,287.0,B      ,91,0.21659,0.01744,0
17,43.58747636305,7.68014857529,8336913774261504,0.1504,0.1377,4.1905,0.1596,29.106,22.285,0.21,-18.722,0.179,4.6530000000000005,7.417686,0.002798,7.435392999999999,0.003182,7.333054,0.0038439999999999,,,,3.8105,-0.8782,256.5893,0.0,0.0,0.9983204,2e-08,0.00167963,10512.178999999998,0.3292,0.3164,0.3715,0.2026,0.1689999999999999,0.0289,3.1485,2.9306,94.38363,2.844,0.294,0.47769967,237.0,B      ,94,0.29624,0.02599,0
9,45.666258990790006,5.18814890055,3793113252920320,0.0355,0.0302,4.9379,0.0383,8.839,4.753,0.043,-7.452000000000001,0.037,1.075,7.418385000000001,0.002793,7.405982000000001,0.002989,7.408303999999999,0.0038829999999999,7.386646000000001,0.004998,12.41,3.9947,-1.136,211.2311,0.0,0.0,0.9991613,4e-08,0.00083862,10623.987,0.1326,0.1283,0.1501,0.0817,0.0684,0.6469,2.354,2.2646,59.020847,2.629,0.233,0.54429954,186.0,B      ,1,0.41707,0.03257,0
75259,23.77661312751,-2.33533246721,2484630751011363456,0.0244,0.0171,6.3627,0.0331,26.152,26.142,0.034,0.713,0.02,1.009,7.418692,0.002787,7.484605,0.002924,7.272028,0.003889,7.205191,0.005975,-1.24,4.1958,0.5772,158.2048,0.0,0.0,1e-06,0.0,0.999999,9985.792,0.5161,0.4905,0.5783,0.3171,0.2612,0.9248,2.1266,2.1424,41.061954,2.402,0.293,0.79045343,185.0,A      ,91,0.42801,0.02131,0
34152,246.71413601031003,44.95439008599,1406565475492855808,0.0308,0.0344,4.9551,0.0365,24.331,-23.824,0.045,4.9430000000000005,0.046,1.298,7.418900999999999,0.002779,7.41358,0.002895,7.39902,0.003819,7.378217,0.005312,-18.05,3.9241,-1.142,207.676,0.0,0.0,0.99922615,2e-08,0.00077387,9819.724,0.081,0.078,0.0913,0.0499,0.0415,0.7288,2.4586,2.396,48.014935,2.449,0.365,0.48254958,212.0,A      ,91,0.4563399999999999,0.02336,0
20614,230.58363528655,-59.1472167364,5876804064701201792,0.0113,0.0137,0.3318,0.0195,4.274,-3.384,0.019,-2.611,0.02,0.846,7.420864,0.002925,8.007784,0.004143,6.653544999999999,0.0050409999999999,6.307885,0.0074909999999999,-10.54,2.2955,0.2535,2315.3918,0.0,0.0,0.99999595,0.0,4.02e-06,17105.291,3.3442,2.9414,3.6406,2.0156,1.6247,-7.4359,59.9433,,,,,,,O      ,95,-0.1673,0.0225,0
10178,72.05137199431,59.24101727429,278914871261809920,0.0181,0.0154,10.1048,0.0237,20.56,-20.45,0.019,2.128,0.018,0.972,7.422397999999999,0.0027649999999999,7.565450999999999,0.0028399999999999,7.153461,0.003804,7.048069,0.0055369999999999,-11.46,4.0495,-0.3867,99.229,0.0,0.0,0.99296397,0.0,0.00703605,7155.1230000000005,0.0123,0.0111,0.0134,0.0075,0.0059,2.4287,1.8312,1.8293,7.901103999999999,1.5730000000000002,1.28,0.4784322,216.0,A      ,92,0.30446,0.01504,0
63667,276.86467940116,49.81889006136,2121015177601518208,0.0893,0.0983,8.9172,0.0972,65.971,21.058000000000003,0.114,62.519,0.127,5.5520000000000005,7.422417999999999,0.002774,7.548233,0.002895,7.178960000000001,0.003814,7.082281,0.005446,-23.38,3.9208,-0.8466,116.1256,0.0,0.0,0.99296397,0.0,0.00703605,7351.5034,0.0428,0.0388,0.0469,0.026,0.0208,2.0516,2.0868,2.0154,10.67923,1.681,1.169,0.40433908,224.0,A      ,94,0.30171,0.0229599999999999,0
88111,323.75814934878,31.783867059540004,1850874241630191872,0.0307,0.0409999999999999,3.1318,0.05,4.237,2.061,0.044,-3.702,0.044,1.669,7.422667999999999,0.002767,7.442674,0.00283,7.340653,0.003804,7.287991000000001,0.004718,-4.35,3.6958,-0.6048,327.0302,0.0,0.0,0.99769086,1e-08,0.00230915,10829.059,0.3675,0.3537,0.4153,0.2262,0.1892,-0.5308,3.9313,3.8565,184.35431,3.274,0.248,0.4585613,269.0,B      ,91,0.37171,0.01713,0
96984,339.19836521038,54.42336037198,2003308506490558848,0.0286,0.0287,4.4213,0.0361,11.417,11.414,0.042,-0.247,0.036,1.189,7.422778,0.002782,7.381373,0.0029059999999999,7.465633,0.003817,,,,4.0538,-1.3255,227.6889,0.0,0.0,0.9999909,1.7e-07,8.900000000000001e-06,11923.549,0.0702,0.0686,0.08,0.0434,0.0366,0.5467,2.2179,2.2264,89.19861999999999,2.9930000000000003,,0.5901107,156.0,B      ,91,0.33,0.02118,0
74306,312.12370323132006,69.65796023625,2271371434195117824,0.0243,0.0216,7.3587,0.0255,23.097,18.627,0.034,13.656,0.0279999999999999,0.917,7.423197999999999,0.0027949999999999,7.475678,0.002909,7.294422,0.003832,7.244002,0.0051119999999999,-0.41,4.1265,-0.1889999999999999,134.9102,0.0,0.0,1e-06,4.59e-06,0.99999446,8505.071,0.1208,0.1133,0.1343,0.0741,0.0602,1.6516,1.9145,1.9384,17.628424,1.938,0.5760000000000001,0.5983781,191.0,A      ,1,0.43893,0.03091,0
81567,80.90897073848001,-22.30825289844,2961835633741006976,0.0095,0.0145,7.1866,0.0195,33.317,-1.039,0.0139999999999999,-33.301,0.02,1.006,7.423377,0.0027649999999999,7.491233999999999,0.0028309999999999,7.276666,0.0038,7.213764,0.004974,-9.44,4.0568,-0.2082,137.6721,0.0,0.0,0.9977027,1e-08,0.00229733,8129.574,0.066,0.0614,0.073,0.0404,0.0326,1.6607,2.0451,2.0645,16.73868,1.888,0.759,0.54051024,212.0,A      ,91,0.4451199999999999,0.0141699999999999,0
35557,329.44821535742,19.87803390662,1780646853412446848,0.0278,0.0234,6.2491,0.0328,38.171,29.966,0.033,-23.644,0.0289999999999999,1.317,7.423985000000001,0.002767,7.540686,0.002834,7.19585,0.0037979999999999,7.099073,0.005021,-21.06,3.7906,-0.291,163.2263,0.0,0.0,0.9994603,1e-08,0.00053976,7512.246999999999,0.0661,0.0602,0.0725,0.0403,0.0322,1.293,2.7919,2.7265,21.309685,1.946,0.995,0.40085033,261.0,A      ,91,0.32805,0.0198,0
76707,91.3683279355,-33.50188510835,2889704441142345984,0.022,0.0251,3.4384,0.0285,7.372000000000001,-7.084,0.026,-2.042,0.032,1.088,7.424424,0.002774,7.421169,0.002944,7.39297,0.003919,7.355467,0.004818,-0.49,3.6806,-0.7002,276.3551,0.0,0.0,0.99953187,1e-08,0.00046816,9198.419,0.042,0.0402,0.0472,0.0258,0.0214,0.1664,3.4287,3.6231,85.457504,2.698,0.428,0.38497818,273.0,A      ,91,0.34909,0.02079,0
33564,216.69749818536,8.381743321610001,1175673256339448960,0.1106,0.0961,3.4918,0.1096,4.968999999999999,4.489,0.165,2.131,0.115,2.987,7.424881,0.00325,7.420524,0.005987,7.396689,0.005857,7.366107,0.008921,-4.17,3.6626,-0.6092,295.9671,0.0,0.0,0.9993121,2e-08,0.00068794,9313.055,0.0356,0.0341,0.04,0.0219,0.0181,0.1123,3.5937,3.4871,83.025986,2.688,0.42,0.38756087,268.0,A      ,92,0.42471,0.04398,0
580,35.74843868742,17.597876817270002,79845679711336832,0.0279999999999999,0.0235,6.2599,0.0307,14.916,14.671,0.042,-2.69,0.034,1.097,7.424942,0.002776,7.504510000000001,0.002989,7.251411999999999,0.0039829999999999,7.179157000000001,0.005998,-3.35,4.0278,-1.2957,159.11,0.0,0.0,1e-06,1.51e-06,0.99999744,10505.083,0.6113,0.5803,0.6855,0.3751,0.3104,0.812,2.2071,2.2231,54.22459,2.5780000000000003,0.238,0.54760575,184.0,A      ,91,0.40356,0.0418,0
34639,6.91885112339,58.55391460813001,427962227988993024,0.0164,0.0169,2.1679,0.0231,3.939,3.827,0.021,0.932,0.023,0.914,7.425249000000001,0.002766,7.441778999999999,0.002832,7.335757000000001,0.003807,,,,3.7649,0.0024,499.0518,0.0,0.0,0.99988383,4.9e-07,0.00011571,15570.402,0.6754,0.6579,0.7719,0.4175,0.3544,-1.8055,5.0039,4.5628,1103.2993,5.273,,0.67524415,259.0,B      ,91,0.16371,0.01759,0
